

Started: 2016-07-28 19:22:13.664340.
Data OK.
Network OK.
287974 parameters
Functions OK.
Training...
Epoch     TL                  TA                  VL                  VA                  Time                
576       0.186574373394      0.93928             0.322189545631      0.9756              2.94850206375       
577       0.189047617242      0.93956             0.326623639464      0.9764              2.95135498047       
578       0.189049630165      0.94026             0.320456451178      0.976               2.94791007042       
579       0.191728426218      0.93886             0.324481713772      0.9753              2.94994902611       
580       0.186899766475      0.9397              0.32434887886       0.9762              2.94808983803       
581       0.187868682593      0.93934             0.321833406389      0.9761              2.94870018959       
582       0.191019377038      0.93864             0.323971450329      0.9764              2.94991803169       
583       0.189534412175      0.93888             0.321950116754      0.9762              2.94821310043       
584       0.18687288098       0.93976             0.325752595067      0.9759              2.95154285431       
585       0.186938521564      0.9398              0.324487009645      0.9759              2.94967293739       
586       0.186044063866      0.93922             0.320506587625      0.9765              2.95190787315       
587       0.184907798171      0.9397              0.317451664805      0.9763              2.9491519928        
588       0.18797133401       0.94034             0.322635520995      0.9758              2.951390028         
589       0.19187236771       0.93994             0.327952304482      0.976               2.95250606537       
590       0.188885260746      0.93998             0.32394399792       0.9753              2.95060515404       
591       0.185859186202      0.94188             0.321927058697      0.9757              2.94879007339       
592       0.188063035756      0.93894             0.318332503736      0.9763              2.94045591354       
593       0.187341192067      0.94038             0.316408111155      0.9759              2.91943788528       
594       0.186352065131      0.94042             0.317364047468      0.976               2.9210319519        
595       0.187764221281      0.94138             0.320282898843      0.9761              2.91608691216       
596       0.188294741809      0.94012             0.318903829157      0.976               2.91809391975       
597       0.190892427862      0.93872             0.320481665432      0.9756              2.91733813286       
598       0.188520715088      0.93926             0.320376750827      0.9762              2.91881799698       
599       0.184584872797      0.94186             0.317025643587      0.9751              2.91903495789       
600       0.185787445307      0.94042             0.314157406986      0.9757              2.91759204865       
601       0.189287298918      0.93938             0.323812641203      0.9758              2.91652417183       
602       0.184585110545      0.9416              0.316462978721      0.9753              2.91735601425       
603       0.18813119486       0.94008             0.318637992442      0.9761              2.92639899254       
604       0.182917928845      0.94088             0.317055539787      0.9766              2.91478896141       
605       0.187221520469      0.9406              0.314446823299      0.976               2.9193251133        
606       0.185294249803      0.9398              0.311576500535      0.9759              2.91769981384       
607       0.186378125399      0.94054             0.315161070228      0.9761              2.93069601059       
608       0.189934751466      0.93982             0.315907405317      0.9763              2.91923618317       
609       0.182637225688      0.9421              0.315464283526      0.9762              2.91875290871       
610       0.187169075683      0.94092             0.317387656868      0.9764              2.91914606094       
611       0.18785901688       0.94026             0.318542204797      0.9762              2.91578316689       
612       0.186026381627      0.9408              0.315149003267      0.9761              2.91716194153       
613       0.187980902642      0.93988             0.316565059125      0.9756              2.92074894905       
614       0.184039368778      0.9392              0.310184600949      0.9761              2.9195561409        
615       0.181537605077      0.94174             0.314249831438      0.976               2.91886210442       
616       0.186307236627      0.94044             0.314785817266      0.9761              2.91472196579       
617       0.187762444988      0.94026             0.315978494287      0.9759              2.91936588287       
618       0.187629271001      0.94052             0.320818965137      0.9758              2.92023897171       
619       0.185594192296      0.94102             0.316131557524      0.9759              2.91928195953       
620       0.186810175851      0.94048             0.317969332635      0.9763              2.92042899132       
621       0.185755806044      0.93936             0.315346053243      0.9755              2.91614198685       
622       0.187111189812      0.94024             0.316069383919      0.9765              2.91963481903       
623       0.185300127491      0.94052             0.315470537543      0.9758              2.91710305214       
624       0.186702178717      0.9409              0.321052284539      0.9759              2.92169809341       
625       0.18795541212       0.94012             0.32035933733       0.9756              2.92100811005       
626       0.187315775305      0.9411              0.316784198582      0.9761              2.91495490074       
627       0.181571068093      0.94298             0.312075047195      0.9762              2.91285419464       
628       0.189717096537      0.93868             0.325498709083      0.9763              2.91875314713       
629       0.185061509311      0.94128             0.311870732903      0.9757              2.91839885712       
630       0.183239728436      0.94188             0.313297612965      0.9755              2.91971898079       
631       0.185909046531      0.9409              0.31592516005       0.9762              2.92135500908       
632       0.185800132155      0.94088             0.316137763858      0.9763              2.91578316689       
633       0.186103384346      0.94128             0.322555045784      0.9756              2.92064595222       
634       0.182722528949      0.94174             0.31707148701       0.976               2.91422891617       
635       0.187124194354      0.94014             0.31284737289       0.9756              2.91981601715       
636       0.185629611984      0.94072             0.317318829894      0.9761              2.92042803764       
637       0.185794595107      0.9404              0.311837242544      0.9762              2.92028594017       
638       0.181315800101      0.94242             0.309675529599      0.9759              2.91685295105       
639       0.187740177289      0.93966             0.310794152319      0.9767              2.91829609871       
640       0.186589028612      0.94024             0.314727687836      0.976               2.91755199432       
641       0.184898091704      0.94132             0.318675558269      0.9764              2.91381287575       
642       0.184582729191      0.9406              0.311939071119      0.9761              2.91562318802       
643       0.177910084426      0.94344             0.30789796561       0.9762              2.91617703438       
644       0.184924925938      0.93982             0.305024370551      0.9758              2.92053389549       
645       0.184427354932      0.94128             0.310530677438      0.9765              2.91849112511       
646       0.187219877616      0.94068             0.311245517433      0.9756              2.91876101494       
647       0.180772512257      0.94324             0.306938895583      0.9765              2.91543006897       
648       0.183707711101      0.94098             0.312092471123      0.9759              2.91919994354       
649       0.184756437242      0.94058             0.314276385307      0.9761              2.91823101044       
650       0.186349588931      0.94052             0.312992201746      0.9759              2.91989803314       
651       0.186966728494      0.94066             0.311781536043      0.9758              2.91879987717       
652       0.181744797379      0.94252             0.308853310347      0.9759              2.9174759388        
653       0.181623418108      0.94218             0.309276980162      0.9759              2.91455602646       
654       0.186043870747      0.94064             0.314034223557      0.9756              2.91695022583       
655       0.181807104424      0.94128             0.312614931166      0.9757              2.91701507568       
656       0.181477168202      0.94256             0.307703499496      0.9757              2.91714715958       
657       0.181812434196      0.94236             0.308062878251      0.9761              2.92142987251       
658       0.184079075232      0.9409              0.308707849681      0.9758              2.91934013367       
659       0.183265896514      0.94166             0.307541058958      0.976               2.91897916794       
660       0.181803042144      0.94224             0.305485711992      0.9765              2.91974115372       
661       0.186746455282      0.93946             0.310350471735      0.9763              2.91861104965       
662       0.183520275503      0.94108             0.313576236367      0.9759              2.91705083847       
663       0.182083933949      0.94156             0.310813616216      0.9758              2.91843080521       
664       0.181468789726      0.94148             0.307547798753      0.976               2.92153406143       
665       0.181798089743      0.94308             0.307034556568      0.9763              2.91484904289       
666       0.181030990332      0.9429              0.308641174436      0.9762              2.92078304291       
667       0.183343818784      0.94036             0.311421845853      0.9761              2.92334794998       
668       0.185518272817      0.94026             0.312601622939      0.9762              2.92243885994       
669       0.179772276878      0.94266             0.307476940751      0.9758              2.91557693481       
670       0.181732656881      0.94094             0.307646383345      0.976               2.92580890656       
671       0.185605419427      0.94108             0.309736713767      0.976               2.94458818436       
672       0.181036450937      0.94182             0.309710653126      0.9764              2.94769501686       
673       0.18141701594       0.94218             0.311597895622      0.9764              2.94915103912       
674       0.180119177923      0.9417              0.310673166811      0.9761              2.94731283188       
675       0.182574554235      0.9416              0.304057173431      0.9768              2.94714808464       
676       0.178614928573      0.94282             0.30260938555       0.9758              2.94928097725       
677       0.18077480115       0.94206             0.301909765601      0.9763              2.9460811615        
678       0.178886368647      0.94278             0.30236030221       0.9756              2.94826889038       
679       0.175932018906      0.94414             0.302684633434      0.9765              2.94901895523       
680       0.182336800173      0.9426              0.303302071989      0.9762              2.94581890106       
681       0.183549820036      0.94144             0.30763245374       0.976               2.94663214684       
682       0.17721341297       0.9426              0.300932613015      0.976               2.9472630024        
683       0.182584081367      0.94218             0.302022270858      0.9763              2.94850301743       
684       0.182085406482      0.94182             0.306531086564      0.9763              2.94854402542       
685       0.1850725016        0.94112             0.307649759948      0.9759              2.94871616364       
686       0.181285851523      0.94164             0.307863581181      0.9764              2.94853115082       
687       0.179540358558      0.94282             0.308632028103      0.9763              2.94921302795       
688       0.184523238391      0.94064             0.31049066782       0.9762              2.94767618179       
689       0.18298793681       0.9417              0.307964593172      0.9755              2.94842982292       
690       0.179304466024      0.94262             0.307000955939      0.9758              2.94846200943       
691       0.181935274452      0.94216             0.307335422933      0.9764              2.94761109352       
692       0.1803395015        0.94138             0.308551469445      0.9764              2.94981217384       
693       0.18134448573       0.9418              0.309741075337      0.9763              2.94968509674       
694       0.18067864269       0.94232             0.311159227788      0.9762              2.94912409782       
695       0.180063164011      0.94252             0.310640870035      0.9762              2.94628596306       
696       0.17742756024       0.94232             0.306325149536      0.9765              2.94405817986       
697       0.175320859626      0.94478             0.30074095279       0.9763              2.94933915138       
698       0.182668524683      0.94148             0.305977723002      0.976               2.94941782951       
699       0.181524798572      0.94214             0.305716116726      0.9765              2.9473938942        
700       0.175133821741      0.94372             0.300099976361      0.9765              2.94741892815       
701       0.175854808018      0.94352             0.297542750835      0.9767              2.94737005234       
702       0.180024945289      0.9424              0.29917063117       0.9763              2.94670987129       
703       0.179519279972      0.94348             0.298854751885      0.9765              2.94615006447       
704       0.179629882127      0.94242             0.303395742178      0.9766              2.94865298271       
705       0.180604652315      0.94232             0.304462181032      0.9761              2.94849991798       
706       0.179392649904      0.94304             0.303692308068      0.9762              2.94587898254       
707       0.174142732322      0.94378             0.297049683332      0.9765              2.94595313072       
708       0.181057297885      0.9425              0.296380472183      0.9765              2.94711279869       
709       0.177932193503      0.94318             0.297078931332      0.9767              2.94644498825       
710       0.181198979765      0.94246             0.30293635875       0.9765              2.94784402847       
711       0.179689458311      0.94214             0.301567418873      0.9763              2.95098996162       
712       0.181081319302      0.94222             0.303208442032      0.9762              2.95407891273       
713       0.181144953668      0.94204             0.304108206928      0.9764              2.93886303902       
714       0.179019613713      0.94278             0.302575276792      0.9766              2.93093490601       
715       0.177552210093      0.9423              0.30221375525       0.9767              2.91714787483       
716       0.17916232504       0.9414              0.301904927194      0.9767              2.91756415367       
717       0.17918554388       0.94278             0.296017181873      0.9768              2.91794896126       
718       0.178115636185      0.94308             0.300275585055      0.9764              2.91647911072       
719       0.178793063909      0.94296             0.297301582992      0.9766              2.91536998749       
720       0.176324200779      0.94306             0.298585355282      0.9766              2.91689801216       
721       0.174832904488      0.94436             0.298149934411      0.9766              2.91547608376       
722       0.180723431334      0.94274             0.303665015101      0.9769              2.91614603996       
723       0.181179926395      0.9425              0.306879751384      0.9762              2.91459107399       
724       0.176396469995      0.94354             0.299028550088      0.9765              2.91452908516       
725       0.180683526993      0.94262             0.30242896229       0.9763              2.91471505165       
726       0.17708750084       0.94262             0.303923632205      0.9767              2.91373991966       
727       0.1801776997        0.9425              0.302974547446      0.9765              2.91761398315       
728       0.178866778761      0.9428              0.295464116335      0.9771              2.91518688202       
729       0.178773583397      0.94254             0.297013604641      0.9765              2.91821789742       
730       0.174897545502      0.9448              0.294714683294      0.9764              2.91989207268       
731       0.180695963949      0.9425              0.297866675258      0.9764              2.90975189209       
732       0.17664557755       0.94378             0.296527612209      0.977               2.91817617416       
733       0.179363626391      0.94246             0.299030324817      0.9764              2.91671586037       
734       0.174627608359      0.9443              0.296645356715      0.9764              2.91798901558       
735       0.177830803543      0.94356             0.295796985924      0.9764              2.91460895538       
736       0.17404980734       0.94462             0.294508257508      0.9765              2.91897511482       
737       0.175917537436      0.94462             0.292575666308      0.9765              2.91661596298       
738       0.17952232562       0.94254             0.297295470536      0.9763              2.91797995567       
739       0.177621461451      0.94326             0.296830843389      0.9765              2.91750597954       
740       0.175453110412      0.94402             0.29917627275       0.9771              2.9178109169        
741       0.177279036492      0.94292             0.29677157253       0.9768              2.91963887215       
742       0.17875798367       0.94372             0.298981416225      0.9766              2.91349601746       
743       0.176145784631      0.9428              0.296858768165      0.9766              2.92000889778       
744       0.177362494022      0.94298             0.291699483991      0.9763              2.91962790489       
745       0.176403388306      0.94386             0.292753893137      0.9762              2.91869401932       
746       0.177356211767      0.94442             0.293032675982      0.9766              2.91940402985       
747       0.175503704697      0.94402             0.295209087431      0.9768              2.9189889431        
748       0.178578219563      0.9421              0.295000261068      0.9765              2.91319489479       
749       0.178824409693      0.94348             0.296414169669      0.9771              2.92670583725       
750       0.17650213562       0.9431              0.298405063152      0.9764              2.94221997261       
751       0.175330866352      0.94468             0.300056537986      0.9763              2.9478058815        
752       0.177227006108      0.9434              0.298521947861      0.9768              2.949436903         
753       0.175465492755      0.94408             0.296642994881      0.9765              2.94751811028       
754       0.174202943146      0.94452             0.294891194999      0.9768              2.94715690613       
755       0.176420255303      0.94424             0.294739195704      0.9766              2.94661903381       
756       0.17691158846       0.94336             0.29583042711       0.9771              2.94952487946       
757       0.176319941059      0.9433              0.291530506313      0.9766              2.94808793068       
758       0.175665643215      0.94382             0.294974094629      0.9766              2.94795799255       
759       0.175201860443      0.94456             0.29024309516       0.9767              2.94955682755       
760       0.174278022796      0.94458             0.293638657033      0.9764              2.94932794571       
761       0.179071708769      0.94346             0.292864342034      0.9768              2.94925618172       
762       0.171322467178      0.94496             0.289280733466      0.9768              2.9489440918        
763       0.179398658425      0.94294             0.295207858086      0.9768              2.95015597343       
764       0.172820593566      0.94456             0.290124090016      0.9768              2.94947004318       
765       0.177001897171      0.94312             0.288565379381      0.9767              2.94461107254       
766       0.175696833357      0.94334             0.292844162881      0.9769              2.946611166         
767       0.1747541219        0.94538             0.290900152922      0.9764              2.94696092606       
768       0.173773359284      0.9435              0.289969822764      0.9763              2.94867396355       
769       0.177013845593      0.94366             0.290714193881      0.9768              2.94553899765       
770       0.173816083893      0.94336             0.291673587263      0.9773              2.94705200195       
771       0.172767482772      0.944               0.289076822996      0.9771              2.94852900505       
772       0.17202488102       0.94482             0.290205591917      0.9773              2.94764208794       
773       0.173233277947      0.94464             0.290879583359      0.9769              2.9493830204        
774       0.177661585808      0.94386             0.289901790023      0.9766              2.94803905487       
775       0.172792258859      0.94548             0.289649325609      0.9767              2.95460987091       
776       0.174695119858      0.94396             0.287816728652      0.9763              2.94636178017       
777       0.177878211215      0.94308             0.287874981761      0.9766              2.93721103668       
778       0.175698894858      0.94386             0.292425729334      0.9763              2.93872785568       
779       0.173367720693      0.94434             0.288674773276      0.9763              2.93805408478       
780       0.174894005656      0.94492             0.28936740309       0.9768              2.93717002869       
781       0.171088863537      0.94582             0.287598870695      0.9764              2.93705415726       
782       0.176478138119      0.94382             0.289448443055      0.9765              2.94649195671       
783       0.169469529912      0.94412             0.28408087492       0.9766              2.94642615318       
784       0.179514334947      0.94192             0.291905087233      0.9772              2.94345188141       
785       0.17463458024       0.9433              0.28967949301       0.977               2.93929696083       
786       0.176902142167      0.94318             0.292241755128      0.9767              2.94047808647       
787       0.172865868881      0.9446              0.287411725521      0.9768              2.94446992874       
788       0.172087470964      0.94464             0.287353168428      0.977               2.94573998451       
789       0.172912470177      0.94466             0.28341576457       0.9774              2.94789600372       
790       0.176484736577      0.9433              0.291992680728      0.9775              2.95139598846       
791       0.177729276717      0.9439              0.289220124483      0.9766              2.95027899742       
792       0.174751718864      0.94428             0.288995736837      0.9774              2.9481511116        
793       0.174644853622      0.94554             0.282882264256      0.977               2.94562506676       
794       0.170771983638      0.94628             0.284083640575      0.9767              2.94511699677       
795       0.171204210743      0.9447              0.283785545826      0.9771              2.94760394096       
796       0.171780056953      0.94482             0.283461327851      0.9771              2.94813489914       
797       0.172813110948      0.94496             0.284683439136      0.9769              2.94567108154       
798       0.173436774239      0.94404             0.284985031188      0.9771              2.94683694839       
799       0.170971185863      0.94542             0.281347492337      0.9772              2.94924378395       
800       0.170553189665      0.94578             0.280135916173      0.9771              2.94700694084       
801       0.172810575143      0.94438             0.282956559956      0.9775              2.94830703735       
802       0.171135603562      0.9459              0.279496832192      0.9773              2.94530916214       
803       0.17311993286       0.94404             0.28306992352       0.9776              2.94728183746       
804       0.169410353377      0.9461              0.279833257198      0.9767              2.94971394539       
805       0.17411217697       0.94402             0.28361710161       0.9766              2.94828605652       
806       0.170872157365      0.9456              0.282651516795      0.9766              2.94720697403       
807       0.171544868499      0.94502             0.280906374753      0.9769              2.94794011116       
808       0.176270406172      0.94522             0.287042140961      0.9767              2.94712305069       
809       0.170569341183      0.9466              0.284099189937      0.9765              2.94970083237       
810       0.173174715936      0.94606             0.285595630109      0.9766              2.94985389709       
811       0.170912395567      0.94626             0.28274968043       0.9769              2.94912099838       
812       0.173658715189      0.94392             0.282619772851      0.9768              2.93549609184       
813       0.1695837982        0.94512             0.284511648118      0.9764              2.93360209465       
814       0.172291583642      0.9443              0.283292430639      0.977               2.92995500565       
815       0.17151860714       0.944               0.283552902937      0.9772              2.91961193085       
816       0.169350211322      0.94542             0.283071893454      0.9771              2.91570997238       
817       0.171081763506      0.94604             0.281213271618      0.9772              2.9174258709        
818       0.168364136517      0.946               0.279399639368      0.9775              2.91781687737       
819       0.173739462569      0.94528             0.282094821334      0.9765              2.91842508316       
820       0.17250804387       0.94446             0.282818944752      0.9769              2.91928815842       
821       0.171929291785      0.94396             0.286966861784      0.9767              2.91972088814       
822       0.172471348345      0.9452              0.285209006071      0.977               2.91878509521       
823       0.173030236736      0.945               0.284968083352      0.977               2.9172949791        
824       0.173461333662      0.94514             0.284174755216      0.9774              2.92247581482       
825       0.171867267191      0.94604             0.28681909591       0.9774              2.91741895676       
826       0.168477020711      0.94706             0.279591906071      0.9777              2.91942405701       
827       0.169975202903      0.94462             0.279099333286      0.9773              2.92343902588       
828       0.169562571347      0.94538             0.279681560397      0.9768              2.94594979286       
829       0.166779593229      0.94582             0.276495690644      0.9778              2.94586801529       
830       0.169944431558      0.94526             0.27880031243       0.9775              2.94657897949       
831       0.172790322602      0.94576             0.281912901998      0.9774              2.94609093666       
832       0.171261647195      0.9446              0.277390673757      0.9778              2.94864010811       
833       0.174234745577      0.94482             0.285450433195      0.9773              2.94746804237       
834       0.173657892048      0.94518             0.286327888072      0.9778              2.94374895096       
835       0.17197517477       0.9455              0.2823412925        0.9774              2.93686485291       
836       0.171224087328      0.9455              0.285592664778      0.9769              2.93617486954       
837       0.171268345714      0.94588             0.280489051342      0.9778              2.93286395073       
838       0.171918565035      0.94452             0.284022939205      0.9777              2.92121720314       
839       0.167297760621      0.94662             0.278014653921      0.9774              2.91440796852       
840       0.170470523462      0.94596             0.279114154726      0.9773              2.92045307159       
841       0.172789447978      0.94304             0.28216560781       0.9776              2.91817188263       
842       0.16858729139       0.9457              0.279174135625      0.9771              2.91705513          
843       0.167315614372      0.94712             0.278358399868      0.9776              2.91412496567       
844       0.170705575794      0.94572             0.284276489913      0.9774              2.92063689232       
845       0.167714683041      0.94656             0.278644350171      0.9776              2.92044901848       
846       0.169882048592      0.9456              0.280465595424      0.9772              2.91625094414       
847       0.168781058714      0.94576             0.280742445588      0.977               2.91736102104       
848       0.172398309633      0.94482             0.284581203759      0.9771              2.91923093796       
849       0.174904794022      0.9439              0.283212499321      0.9778              2.91819787025       
850       0.171642698571      0.94652             0.279310183227      0.9776              2.91875195503       
851       0.170404436067      0.94594             0.282796636224      0.9775              2.94796681404       
852       0.17399550736       0.94366             0.285658380389      0.9772              2.95170402527       
853       0.16948177889       0.94594             0.282123340666      0.9772              2.94684410095       
854       0.169920803234      0.9461              0.278913804889      0.9776              2.9480779171        
855       0.173534190059      0.9447              0.27998200357       0.9777              2.94782185555       
856       0.169426541626      0.9454              0.280266389251      0.9778              2.94622206688       
857       0.171266563535      0.94426             0.280835056305      0.9767              2.93811798096       
858       0.168856078237      0.9466              0.278779880702      0.9773              2.94598889351       
859       0.168816588521      0.94588             0.280736215413      0.9773              2.94168806076       
860       0.17236998342       0.94514             0.284840211272      0.9775              2.94332504272       
861       0.172477568686      0.94492             0.280984984338      0.977               2.94151496887       
862       0.168838316873      0.94634             0.279991919547      0.9765              2.9401409626        
863       0.168890848458      0.94448             0.27853564918       0.977               2.9416000843        
864       0.165795989409      0.9473              0.276212964952      0.9771              2.94053792953       
865       0.166698113009      0.94596             0.275678312778      0.9777              2.91484498978       
866       0.171001695395      0.94452             0.277707916498      0.9779              2.91759300232       
867       0.168929001316      0.94518             0.277091822773      0.9768              2.91725587845       
868       0.172056894079      0.94496             0.27834327966       0.977               2.91783189774       
869       0.171732634455      0.94456             0.276428326964      0.9769              2.91593790054       
870       0.171989717335      0.94464             0.27596847266       0.9777              2.90823698044       
871       0.166679441258      0.9467              0.273491020501      0.9775              2.91973114014       
872       0.1692947644        0.94634             0.274573286623      0.9776              2.91796898842       
873       0.169993996546      0.9456              0.280371055007      0.9769              2.91885495186       
874       0.16831081979       0.94686             0.276425117254      0.9772              2.9168639183        
875       0.169636923149      0.94474             0.275379492342      0.9775              2.91473698616       
876       0.171312941387      0.94554             0.275418286026      0.977               2.91661715508       
877       0.170469391048      0.946               0.278268489242      0.9779              2.91689801216       
878       0.170440808833      0.94554             0.27856964767       0.9774              2.9207110405        
879       0.168948033229      0.946               0.279226943851      0.9778              2.91974687576       
880       0.169275792167      0.94534             0.275228937715      0.9772              2.91969585419       
881       0.165496112555      0.9476              0.272865748405      0.9777              2.91978192329       
882       0.164707865268      0.94738             0.268927305192      0.9774              2.92012882233       
883       0.166558062583      0.94732             0.268242226541      0.9777              2.9198949337        
884       0.169281576946      0.94564             0.274475538731      0.9774              2.91990399361       
885       0.169104992151      0.9464              0.277435848117      0.977               2.91847109795       
886       0.171174331531      0.94588             0.27526833117       0.9774              2.91420197487       
887       0.169872858897      0.94606             0.278726810217      0.9773              2.92148399353       
888       0.167760450989      0.9457              0.275797772408      0.9772              2.92113685608       
889       0.169478757828      0.94592             0.278994585574      0.978               2.91947197914       
890       0.169831803963      0.94572             0.278212725371      0.9768              2.91325283051       
891       0.168706968799      0.9468              0.276963367313      0.9778              2.91854691505       
892       0.168706153408      0.94588             0.278290189803      0.9769              2.92086911201       
893       0.167792296931      0.94454             0.275326807797      0.9771              2.91805386543       
894       0.164013477936      0.94712             0.276412126422      0.9773              2.92107081413       
895       0.17461798124       0.94418             0.279226258397      0.9769              2.91969609261       
896       0.171606306657      0.94614             0.279361948371      0.9764              2.92103505135       
897       0.170296541899      0.94564             0.277020938694      0.9771              2.91889286041       
898       0.168168824688      0.94596             0.275118802488      0.9775              2.91889715195       
899       0.168949268609      0.94646             0.275169147551      0.9773              2.92006611824       
900       0.169822439998      0.94548             0.27705475539       0.9776              2.91710591316       
901       0.167627149299      0.94578             0.27231355682       0.9776              2.91987395287       
902       0.169370489493      0.94668             0.274338762462      0.9772              2.91986703873       
903       0.170072954968      0.94568             0.274216941744      0.9774              2.91879010201       
904       0.165422496274      0.94782             0.27754155919       0.977               2.92046999931       
905       0.171842588037      0.9447              0.275463153422      0.9773              2.91999602318       
906       0.170822912157      0.94512             0.276113501936      0.9776              2.9179251194        
907       0.165424424186      0.94684             0.271341817081      0.9772              2.91696500778       
908       0.16703548573       0.94668             0.274341417849      0.9777              2.91716098785       
909       0.168644745797      0.94728             0.2727555722        0.9775              2.91752195358       
910       0.166669715494      0.94778             0.272098599374      0.9772              2.91671514511       
911       0.168370552063      0.94614             0.274090719223      0.9779              2.91885495186       
912       0.170348817185      0.94556             0.271236852556      0.9776              2.91496706009       
913       0.167664181516      0.94642             0.272648514807      0.9778              2.91849517822       
914       0.169165760428      0.94596             0.2719001472        0.9777              2.9174451828        
915       0.169840607941      0.94654             0.274042358249      0.9775              2.91837906837       
916       0.167638611943      0.94712             0.270443152636      0.9781              2.91549801826       
917       0.167217537463      0.94676             0.272088712454      0.9773              2.91884303093       
918       0.167276887298      0.94584             0.275267631561      0.9775              2.92012500763       
919       0.169847381115      0.94652             0.276215869188      0.9775              2.92252087593       
920       0.162946380079      0.9472              0.269035062194      0.9777              2.91607880592       
921       0.163897323161      0.9468              0.267127806693      0.9776              2.93153500557       
922       0.169105726555      0.94604             0.272017985582      0.9772              2.91764998436       
923       0.170444981158      0.94618             0.272996604443      0.9771              2.91807508469       
924       0.16290249303       0.94776             0.268639946729      0.9774              2.91624093056       
925       0.1640231172        0.94768             0.271062208712      0.9775              2.91689419746       
926       0.167836234421      0.94696             0.277627374232      0.9776              2.92010402679       
927       0.166915620193      0.94742             0.274921372533      0.9774              2.91960096359       
928       0.16788107343       0.94626             0.271239492297      0.9775              2.91920495033       
929       0.165788781792      0.94714             0.271708514541      0.9773              2.91407179832       
930       0.164774143845      0.94656             0.273534525931      0.9775              2.91934704781       
931       0.167601177469      0.94704             0.274622452259      0.9774              2.9212679863        
932       0.16637169987       0.94708             0.275103361905      0.9779              2.92085313797       
933       0.170523208678      0.94538             0.274411636591      0.9778              2.91937398911       
934       0.16656418018       0.94768             0.274520872533      0.9786              2.92252898216       
935       0.167167623043      0.9479              0.272202849388      0.9775              2.92014288902       
936       0.166006641835      0.94758             0.270911717415      0.9778              2.91870188713       
937       0.164027333111      0.94778             0.267773517221      0.9775              2.92065215111       
938       0.167181020975      0.94686             0.272295323759      0.9782              2.91884899139       
939       0.163205895647      0.94846             0.26843508929       0.9779              2.91939091682       
940       0.165566264763      0.94792             0.268011824787      0.978               2.92002701759       
941       0.167928379253      0.94694             0.271176681668      0.9779              2.91585302353       
942       0.166583643705      0.94676             0.270371808112      0.9784              2.91928792          
943       0.166488411203      0.94636             0.267174212635      0.9787              2.91750907898       
944       0.168667847067      0.94588             0.267477675527      0.9777              2.92047190666       
945       0.16470892407       0.94584             0.265604107082      0.9782              2.91859698296       
946       0.169338743016      0.9448              0.271095891297      0.9775              2.91840600967       
947       0.168622774109      0.94586             0.272660025209      0.9775              2.92053794861       
948       0.167003372014      0.94614             0.270835590363      0.9776              2.91059994698       
949       0.165365208313      0.94686             0.269326262921      0.978               2.91786193848       
950       0.164379580542      0.9477              0.264116184413      0.9776              2.91837406158       
951       0.168581315279      0.94664             0.269816795737      0.9778              2.91852402687       
952       0.167084667087      0.94638             0.26868455112       0.9779              2.91734600067       
953       0.165426178798      0.9464              0.267586135119      0.9775              2.91863083839       
954       0.165379867628      0.94732             0.270850587636      0.9779              2.91941213608       
955       0.166325804368      0.94632             0.272510558367      0.9781              2.91943597794       
956       0.164912511781      0.9473              0.269103357941      0.978               2.91856908798       
957       0.164228365645      0.94706             0.269210293144      0.9778              2.91381192207       
958       0.164166069105      0.94728             0.267810088396      0.978               2.91977405548       
959       0.163225821331      0.94832             0.263383215666      0.978               2.91705298424       
960       0.167093724906      0.94712             0.265877211094      0.9783              2.91931009293       
961       0.163533868268      0.94714             0.263023655862      0.9782              2.91703104973       
962       0.165757349283      0.94702             0.267407079041      0.9778              2.91534996033       
963       0.163628290817      0.9467              0.270210307837      0.9782              2.91770410538       
964       0.163736025617      0.94778             0.264572715014      0.9781              2.91869282722       
965       0.162957592234      0.94746             0.264227516204      0.9778              2.91529321671       
966       0.167863573059      0.94584             0.269117359072      0.9779              2.91961216927       
967       0.16512262404       0.94804             0.275166207552      0.9776              2.91792106628       
968       0.16521594502       0.94746             0.268826474249      0.9782              2.92079210281       
969       0.163184069023      0.94768             0.265895479918      0.9777              2.91538906097       
970       0.165743632466      0.94624             0.268358300626      0.978               2.91430401802       
971       0.161561686844      0.94774             0.265709911287      0.9779              2.91893815994       
972       0.16677923277       0.94674             0.26612355113       0.9779              2.91848301888       
973       0.164055550024      0.94688             0.267563848197      0.9778              2.91514921188       
974       0.161136123613      0.9483              0.264723373204      0.9775              2.91278290749       
975       0.164799024984      0.9464              0.264640683681      0.978               2.92133498192       
976       0.165525884852      0.94732             0.266143134236      0.9781              2.91816997528       
977       0.163234723359      0.94804             0.266589022428      0.978               2.91789889336       
978       0.158775188625      0.94896             0.258039098233      0.9782              2.91718888283       
979       0.162949351147      0.94872             0.263191650063      0.9782              2.91894698143       
980       0.163014279902      0.94732             0.263352167606      0.9779              2.91529989243       
981       0.161051962376      0.9479              0.261623939127      0.9784              2.91673398018       
